run,,onset,duration,major_location,setting,locale,int_or_ext,flow_of_time,time_of_day,run,character,chronology
3,1187,653.92,1,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,1188,654.92,4,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,1189,658.92,4,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,1190,662.92,4,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,1191,666.92,2,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,1192,668.92,3,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,310,669.08,1.88,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,311,670.96,8.04,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,1193,678.92,1,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,312,679,3.2,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,1194,679.92,2,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,313,682.2,7,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,314,689.2,1.6,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,315,690.8,3.04,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,316,693.84,1.52,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,317,695.36,1.6,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,318,696.96,2.16,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,319,699.12,4.12,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,1195,702.92,1,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,DAN,3
3,320,703.24,5.68,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,321,708.92,2.84,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,322,711.76,13.04,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,323,724.8,11.72,Vietnam,field with NLF tunnel,field with NLF tunnel,ext,++,day,3,0,3
3,324,736.52,10.6,Vietnam,flooded rice field,flooded rice field,ext,++,day,3,0,3
3,1196,736.92,4,Vietnam,flooded rice field,flooded rice field,ext,++,day,3,FORREST,3
3,1197,740.92,6,Vietnam,flooded rice field,flooded rice field,ext,++,day,3,FORREST,3
3,1198,746.92,6,Vietnam,foxhole in jungle,foxhole in jungle,ext,++,day,3,FORREST,3
3,325,747.12,5.96,Vietnam,foxhole in jungle,foxhole in jungle,ext,++,day,3,0,3
3,326,753.08,3.8,Vietnam,random rainy jungle,random rainy jungle,ext,++,day,3,0,3
3,327,756.88,2.72,Vietnam,rainy field,rainy field,ext,++,day,3,0,3
3,1199,756.92,3,Vietnam,rainy field,rainy field,ext,++,day,3,FORREST,3
3,328,759.6,5.04,Vietnam,flooded jungle,flooded jungle,ext,++,day,3,0,3
3,1200,759.92,4,Vietnam,flooded jungle,flooded jungle,ext,++,day,3,FORREST,3
3,329,764.64,66.28,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,0,3
3,1201,770.92,8,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1202,778.92,8,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1203,786.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1204,788.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1205,789.92,12,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1206,800.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,FORREST,3
3,1207,802.92,2,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1208,804.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1209,805.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1210,806.92,18,Vietnam,rain-swept camp,rain-swept camp,ext,++,night,3,BUBBA,3
3,1211,824.92,6,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,BUBBA,3
3,1212,824.92,1,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,FORREST,3
3,1213,825.92,3,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,FORREST,3
3,1214,828.92,2,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,FORREST,3
3,330,830.92,17.84,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,0,3
3,1215,837.92,11,Vietnam,rain-swept camp,rain-swept camp,ext,+,night,3,FORREST,3
3,331,848.76,10.72,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,0,3
3,1216,849.92,1,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,JENNY,3
3,1217,850.92,4,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,JENNY,3
3,1218,854.92,1,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,JENNY,3
3,1219,855.92,1,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,JENNY,3
3,1220,856.92,2,Greenbow Alabama,Jenny's grandma's trailer,Jenny's grandma's trailer,ext,0,day,3,JENNY,3
3,332,859.48,7.2,Vietnam,rain-swept camp,rain-swept camp,ext,0,night,3,0,3
3,1221,859.92,3,Vietnam,rain-swept camp,rain-swept camp,ext,0,night,3,FORREST,3
4,1222,2.84,2,Vietnam,embattled jungle,embattled embankment,ext,++,day,4,FORREST,3
4,1223,4.84,1,Vietnam,embattled jungle,embattled embankment,ext,++,day,4,FORREST,3
4,333,6.6,41.56,Vietnam,embattled jungle,embattled embankment,ext,++,day,4,0,3
4,1224,30.84,2,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,1225,33.84,5,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,1226,35.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,1227,36.84,12,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,1228,38.84,10,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,334,48.16,5.8,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1231,48.84,6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,1230,48.84,5,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,1229,48.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,1232,49.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,1233,50.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,1234,53.84,29,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,335,53.96,1.72,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1235,54.84,5,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,336,55.68,1.36,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1236,56.84,2,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,337,57.04,1.4,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,338,58.44,8.12,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1237,59.84,31,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,339,66.56,2.32,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,340,68.88,3.8,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1238,69.84,2,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,341,72.68,1.8,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,342,74.48,0.8,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,343,75.28,1.56,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,344,76.84,2.16,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,345,79,1.48,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,346,80.48,0.96,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,347,81.44,6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1239,82.84,10,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,348,87.44,1.68,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1240,88.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,349,89.12,1.16,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1241,89.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,350,90.28,0.84,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1242,90.84,6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,1243,90.84,7,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,351,91.12,1.16,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,352,92.28,1.76,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1244,92.84,7,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,353,94.04,0.68,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,354,94.72,1.44,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,355,96.16,0.8,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1245,96.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,BUBBA,3
4,356,96.96,1.6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1246,97.84,6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,357,98.56,1.44,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1247,99.84,5,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,DAN,3
4,358,100,3.12,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,359,103.12,7.72,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,0,3
4,1248,103.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,1249,104.84,1,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,1250,105.84,6,Vietnam,embattled jungle,embattled embankment,ext,0,day,4,FORREST,3
4,360,110.84,3.92,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,1251,111.84,1,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,FORREST,3
4,1252,112.84,2,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,FORREST,3
4,361,114.76,8.24,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,1254,114.84,6,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,FORREST,3
4,1253,114.84,6,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,BUBBA,3
4,1255,120.84,2,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,FORREST,3
4,1256,122.84,17,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,FORREST,3
4,362,123,8.84,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,363,131.84,17.76,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,0,3
4,1257,139.84,2,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,FORREST,3
4,1258,141.84,1,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,FORREST,3
4,1259,142.84,23,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,FORREST,3
4,364,149.6,4.8,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,365,154.4,13.92,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,0,3
4,1260,165.84,3,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,FORREST,3
4,366,168.32,1.8,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,0,3
4,1261,168.84,1,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,FORREST,3
4,1262,169.84,23,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,FORREST,3
4,367,170.12,1.08,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,0,3
4,368,171.2,6.12,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,0,3
4,369,177.32,1.72,Vietnam,embattled jungle,finding place of Tex,ext,0,day,4,0,3
4,370,179.04,6.44,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,371,185.48,10.8,Vietnam,embattled jungle,glade at river,ext,+,day,4,0,3
4,1263,192.84,2,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,1264,194.84,3,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,372,196.28,4.32,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,0,3
4,1265,197.84,6,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,373,200.6,5.48,Vietnam,embattled jungle,glade at river,ext,+,day,4,0,3
4,1266,203.84,3,Vietnam,embattled jungle,finding place of Dallas,ext,+,day,4,FORREST,3
4,374,206.08,2.88,Vietnam,embattled jungle,finding place of Dallas,ext,+,day,4,0,3
4,1267,206.84,5,Vietnam,embattled jungle,finding place of Dallas,ext,+,day,4,FORREST,3
4,375,208.96,2.16,Vietnam,embattled jungle,glade at river,ext,+,day,4,0,3
4,376,211.12,2.92,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1268,211.84,13,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,377,214.04,4.72,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,0,3
4,378,218.76,25.32,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,0,3
4,1269,221.84,3,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,DAN,3
4,1271,224.84,24,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,FORREST,3
4,1270,224.84,6,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,DAN,3
4,1272,230.84,2,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,DAN,3
4,1273,232.84,18,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,DAN,3
4,379,244.08,9.16,Vietnam,embattled jungle,finding place of Dan,ext,0,day,4,0,3
4,1274,250.84,4,Vietnam,embattled jungle,glade in embattled jungle,ext,+,day,4,DAN,3
4,380,253.24,6.2,Vietnam,embattled jungle,glade in embattled jungle,ext,+,day,4,0,3
4,1275,253.84,3,Vietnam,embattled jungle,glade in embattled jungle,ext,+,day,4,FORREST,3
4,1276,254.84,7,Vietnam,embattled jungle,glade in embattled jungle,ext,+,day,4,DAN,3
4,1277,256.84,9,Vietnam,embattled jungle,glade in embattled jungle,ext,+,day,4,FORREST,3
4,381,259.44,4.64,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,0,3
4,1278,261.84,2,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,DAN,3
4,1279,263.84,7,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,DAN,3
4,382,264.08,1.68,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,0,3
4,383,265.76,3.32,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,0,3
4,1280,265.84,2,Vietnam,embattled jungle,glade in embattled jungle,ext,0,day,4,FORREST,3
4,1281,267.84,22,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,384,269.08,2.68,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,0,3
4,1282,270.84,28,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,DAN,3
4,385,271.76,5.12,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,386,276.88,7.2,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,0,3
4,387,284.08,4.84,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,388,288.92,7.12,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1283,289.84,30,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,389,296.04,6.04,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1284,298.84,1,Vietnam,embattled jungle,glade at river,ext,0,day,4,DAN,3
4,390,302.08,7.28,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,0,3
4,391,309.36,8.4,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,0,3
4,392,317.76,8.2,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,0,3
4,1285,319.84,2,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,FORREST,3
4,1286,321.84,17,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,FORREST,3
4,1287,325.84,1,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,BUBBA,3
4,393,325.96,1.84,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,0,3
4,1288,326.84,1,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,BUBBA,3
4,394,327.8,25.08,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,0,3
4,1289,327.84,14,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,BUBBA,3
4,1290,338.84,1,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,FORREST,3
4,1291,339.84,8,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,FORREST,3
4,1292,341.84,20,Vietnam,embattled jungle,finding place of Bubba,ext,0,day,4,BUBBA,3
4,1293,347.84,1,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,1294,348.84,35,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,FORREST,3
4,395,352.88,5.44,Vietnam,embattled jungle,in the embattled jungle,ext,+,day,4,0,3
4,396,358.32,6.24,Vietnam,embattled jungle,in the embattled jungle,ext,0,day,4,0,3
4,1295,361.84,4,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,BUBBA,3
4,397,364.56,25.08,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,0,3
4,1296,365.84,35,Vietnam,embattled jungle,in front of embattled jungle,ext,0,day,4,BUBBA,3
4,1297,383.84,9,Vietnam,embattled jungle,glade at river,ext,+,day,4,FORREST,3
4,398,389.64,11.32,Vietnam,embattled jungle,glade at river,ext,+,day,4,0,3
4,1298,392.84,7,Vietnam,embattled jungle,glade at river,ext,+,day,4,FORREST,3
4,1299,399.84,2,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,399,400.96,14.72,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1300,401.84,9,Vietnam,embattled jungle,glade at river,ext,0,day,4,BUBBA,3
4,1301,403.84,4,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,1302,408.84,7,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,1303,412.84,2,Vietnam,embattled jungle,glade at river,ext,0,day,4,BUBBA,3
4,1304,414.84,11,Vietnam,embattled jungle,glade at river,ext,0,day,4,BUBBA,3
4,400,415.68,13.6,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1305,418.84,9,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,1306,425.84,8,Vietnam,embattled jungle,glade at river,ext,0,day,4,BUBBA,3
4,1307,428.84,1,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,401,429.28,18.36,Vietnam,embattled jungle,glade at river,ext,0,day,4,0,3
4,1308,429.84,1,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,1309,430.84,16,Vietnam,embattled jungle,glade at river,ext,0,day,4,FORREST,3
4,1310,433.84,1,Vietnam,embattled jungle,glade at river,ext,0,day,4,BUBBA,3
4,1311,446.84,1,Savannah,bench at bus stop,bench at bus stop,ext,++,day,4,FORREST,8
4,402,447.64,13.92,Savannah,bench at bus stop,bench at bus stop,ext,++,day,4,0,8
4,1312,447.84,9,Savannah,bench at bus stop,bench at bus stop,ext,++,day,4,FORREST,8
4,1313,456.84,1,Savannah,bench at bus stop,bench at bus stop,ext,0,day,4,FORREST,8
4,403,461.56,20.2,Savannah,bench at bus stop,bench at bus stop,ext,0,day,4,0,8
4,404,481.76,31.72,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,0,3
4,1314,481.84,10,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1315,490.84,1,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1317,491.84,1,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1316,491.84,7,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1318,492.84,5,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1319,497.84,3,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1320,498.84,3,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1321,501.84,1,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1322,502.84,5,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1323,503.84,2,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1324,505.84,9,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,FORREST,3
4,1325,507.84,5,Vietnam,hospital dormitory,hospital dormitory,int,-,day,4,DAN,3
4,1326,512.84,4,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,DAN,3
4,405,513.48,15.04,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,0,3
4,1327,516.84,1,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,DAN,3
4,1328,517.84,5,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,DAN,3
4,1329,522.84,3,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,DAN,3
4,1330,525.84,5,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,DAN,3
4,406,528.52,15.24,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,0,3
4,1331,541.84,2,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,FORREST,3
4,407,543.76,8.68,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,0,3
4,1332,543.84,8,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,FORREST,3
4,1333,551.84,1,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,FORREST,3
4,408,552.44,6.64,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,0,3
4,1334,552.84,6,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,FORREST,3
4,409,559.08,54.32,Vietnam,hospital lounge,hospital lounge,int,++,day,4,0,3
4,410,613.4,5.92,Vietnam,hospital lounge,hospital lounge,int,++,day,4,0,3
4,411,619.32,3.48,Vietnam,hospital lounge,hospital lounge,int,0,day,4,0,3
4,412,622.8,16.84,Vietnam,hospital lounge,hospital lounge,int,++,day,4,0,3
4,1335,637.84,1,Vietnam,hospital lounge,hospital lounge,int,++,day,4,DAN,3
4,413,639.64,15.96,Vietnam,hospital lounge,hospital lounge,int,++,day,4,0,3
4,414,655.6,8.76,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,0,3
4,1336,655.84,1,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,FORREST,3
4,1337,656.84,1,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,FORREST,3
4,1338,657.84,2,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,FORREST,3
4,1339,659.84,1,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,FORREST,3
4,1340,660.84,6,Vietnam,hospital dormitory,hospital dormitory,int,++,day,4,FORREST,3
4,415,664.36,17.48,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,0,3
4,1341,666.84,8,Vietnam,hospital dormitory,hospital dormitory,int,0,day,4,FORREST,3
4,1342,674.84,7,Washington D.C.,White House,front of White House (broadcast),ext,++,day,4,FORREST,4
4,416,681.84,3.56,Washington D.C.,White House,front of White House (broadcast),ext,++,day,4,0,4
4,417,685.4,4.84,Greenbow Alabama,main street,in the barbershop,int,0,day,4,0,4
4,418,690.24,3.36,Greenbow Alabama,main street,in the barbershop,int,0,day,4,0,4
4,419,693.6,1.96,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,1343,694.84,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,FORREST,4
4,420,695.56,1.68,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,1344,695.84,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,MRSGUMP,4
4,1345,696.84,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,MRSGUMP,4
4,421,697.24,5.44,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,422,702.68,1.92,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,423,704.6,6.8,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,1346,706.84,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,FORREST,4
4,1347,707.84,3,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,FORREST,4
4,424,711.4,3.76,Greenbow Alabama,main street,in the barbershop,int,0,day,4,0,4
4,425,715.16,1.36,Greenbow Alabama,main street,in the barbershop,int,0,day,4,0,4
4,426,716.52,0.92,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,1348,716.84,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,MRSGUMP,4
4,427,717.44,1,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,428,718.44,4.04,Washington D.C.,White House,room in White House (broadcast),int,0,day,4,0,4
4,429,722.48,13.48,Washington D.C.,Lincoln Memorial,bus stop near Lincoln Memorial,ext,++,day,4,0,4
4,430,735.96,10.4,Washington D.C.,Lincoln Memorial,bus stop near Lincoln Memorial,ext,0,day,4,0,4
4,431,746.36,1.72,Washington D.C.,Lincoln Memorial,bus stop near Lincoln Memorial,ext,0,day,4,0,4
4,432,748.08,9.08,Washington D.C.,Lincoln Memorial,bus stop near Lincoln Memorial,ext,0,day,4,0,4
4,433,757.16,28.36,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,434,785.52,5.6,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,435,791.12,7.28,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,436,798.4,3.04,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,437,801.44,3,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,438,804.44,1.4,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
4,439,805.84,20.4,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,0,4
